"input_id","run","biosample","bioproject","organism"
"ERR449505","                                <Run acc=""ERR449505"" total_spots=""1762464"" total_bases=""352492800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR222920","                                <Run acc=""ERR222920"" total_spots=""1898839"" total_bases=""379767800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827202","                                <Run acc=""SRR5827202"" total_spots=""693728"" total_bases=""203465611"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR388425","                                <Run acc=""ERR388425"" total_spots=""2677517"" total_bases=""535503400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR350042","                                <Run acc=""ERR350042"" total_spots=""1686136"" total_bases=""337227200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827056","                                <Run acc=""SRR5827056"" total_spots=""705997"" total_bases=""209100526"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR352670","                                <Run acc=""ERR352670"" total_spots=""1598001"" total_bases=""319600200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR222892","                                <Run acc=""ERR222892"" total_spots=""2926049"" total_bases=""585209800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR222918","                                <Run acc=""ERR222918"" total_spots=""1989042"" total_bases=""397808400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR1661254","                                <Run acc=""SRR1661254"" total_spots=""573217"" total_bases=""236118838"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827189","                                <Run acc=""SRR5827189"" total_spots=""754713"" total_bases=""220758316"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827022","                                <Run acc=""SRR5827022"" total_spots=""690952"" total_bases=""199463137"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR223698","                                <Run acc=""ERR223698"" total_spots=""2313335"" total_bases=""462667000"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR388326","                                <Run acc=""ERR388326"" total_spots=""1970106"" total_bases=""394021200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR191739","                                <Run acc=""ERR191739"" total_spots=""1963933"" total_bases=""392786600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR222941","                                <Run acc=""ERR222941"" total_spots=""1600846"" total_bases=""320169200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR1661225","                                <Run acc=""SRR1661225"" total_spots=""788886"" total_bases=""376514428"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR388397","                                <Run acc=""ERR388397"" total_spots=""2052304"" total_bases=""410460800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309567","                                <Run acc=""ERR2309567"" total_spots=""510428"" total_bases=""232688400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309606","                                <Run acc=""ERR2309606"" total_spots=""324234"" total_bases=""150342980"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309537","                                <Run acc=""ERR2309537"" total_spots=""414145"" total_bases=""189292765"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309556","                                <Run acc=""ERR2309556"" total_spots=""359787"" total_bases=""163314123"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6985705","                                <Run acc=""SRR6985705"" total_spots=""7841178"" total_bases=""2368035756"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417445","                                <Run acc=""SRR4417445"" total_spots=""423229"" total_bases=""188469346"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309581","                                <Run acc=""ERR2309581"" total_spots=""406595"" total_bases=""193055835"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309579","                                <Run acc=""ERR2309579"" total_spots=""638687"" total_bases=""293228385"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309592","                                <Run acc=""ERR2309592"" total_spots=""393071"" total_bases=""178278655"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309558","                                <Run acc=""ERR2309558"" total_spots=""444104"" total_bases=""204847351"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309597","                                <Run acc=""ERR2309597"" total_spots=""368923"" total_bases=""169688750"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6995017","                                <Run acc=""SRR6995017"" total_spots=""163482"" total_bases=""968886409"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2309549","                                <Run acc=""ERR2309549"" total_spots=""484047"" total_bases=""224230171"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
